Model,Split,Target,Residual
SVR,train,hdl_cholesterol,-0.1243606240234878
SVR,train,hdl_cholesterol,0.4758465318843754
SVR,train,hdl_cholesterol,-0.05767649666155039
SVR,train,hdl_cholesterol,-0.25316403658642184
SVR,train,hdl_cholesterol,-0.25666042337968387
SVR,train,hdl_cholesterol,0.2879393195106914
SVR,train,hdl_cholesterol,-0.4887534134869127
SVR,train,hdl_cholesterol,-0.37532279273911984
SVR,train,hdl_cholesterol,0.07586027196308542
SVR,train,hdl_cholesterol,0.029473280945151004
SVR,train,hdl_cholesterol,-0.257039157007676
SVR,train,hdl_cholesterol,0.08926315437478083
SVR,train,hdl_cholesterol,0.15782870942262406
SVR,train,hdl_cholesterol,-0.28360285715525846
SVR,train,hdl_cholesterol,0.25451574588868286
SVR,train,hdl_cholesterol,0.1665144667131706
SVR,train,hdl_cholesterol,0.377881272517568
SVR,train,hdl_cholesterol,-0.23055490217020225
SVR,train,hdl_cholesterol,0.15638527857767448
SVR,train,hdl_cholesterol,-0.15524277165686717
SVR,train,hdl_cholesterol,-0.2479981887800129
SVR,train,hdl_cholesterol,-0.5613636373728612
SVR,train,hdl_cholesterol,-0.10793955092099994
SVR,train,hdl_cholesterol,-0.2625021995587171
SVR,train,hdl_cholesterol,0.3476497953850215
SVR,train,hdl_cholesterol,0.13121739501239693
SVR,train,hdl_cholesterol,0.19387953742436892
SVR,train,hdl_cholesterol,0.25713697590206674
SVR,train,hdl_cholesterol,-0.5017012606593507
SVR,train,hdl_cholesterol,-0.24798638772202874
SVR,train,hdl_cholesterol,-0.5557928848773401
SVR,train,hdl_cholesterol,-0.03551639953392982
SVR,train,hdl_cholesterol,-0.08924186671440815
SVR,train,hdl_cholesterol,0.1075143986989664
SVR,train,hdl_cholesterol,0.2466640325150271
SVR,train,hdl_cholesterol,0.27025414537450665
SVR,train,hdl_cholesterol,-0.09131799987025113
SVR,train,hdl_cholesterol,0.3413364066770104
SVR,train,hdl_cholesterol,-0.330054604275968
SVR,train,hdl_cholesterol,-0.2276170571807543
SVR,train,hdl_cholesterol,-0.04171575146998974
SVR,train,hdl_cholesterol,0.012006879928413206
SVR,train,hdl_cholesterol,0.10603783333724781
SVR,train,hdl_cholesterol,0.20424764720736288
SVR,train,hdl_cholesterol,0.6085454881313064
SVR,train,hdl_cholesterol,-0.3144486268116853
SVR,train,hdl_cholesterol,-0.12260857229124822
SVR,train,hdl_cholesterol,0.08225033392584225
SVR,train,hdl_cholesterol,-0.09944442719257163
SVR,train,hdl_cholesterol,0.4063818043577485
SVR,train,hdl_cholesterol,-0.3275466615567719
SVR,train,hdl_cholesterol,-0.28818203298280975
SVR,train,hdl_cholesterol,0.3037084793603153
SVR,train,hdl_cholesterol,-0.03844502117117754
SVR,train,hdl_cholesterol,-0.12352449657894304
SVR,train,hdl_cholesterol,-0.04007589923367627
SVR,train,hdl_cholesterol,-0.6085792821008549
SVR,train,hdl_cholesterol,-0.19635447971902797
SVR,train,hdl_cholesterol,0.3984978842895064
SVR,train,hdl_cholesterol,0.06252943504618136
SVR,train,hdl_cholesterol,0.1323228711515574
SVR,train,hdl_cholesterol,-0.11754186792013677
SVR,train,hdl_cholesterol,-0.042015354910266645
SVR,train,hdl_cholesterol,0.31493677758008465
SVR,train,hdl_cholesterol,-0.18102272788771323
SVR,train,hdl_cholesterol,-0.09268262752851353
SVR,train,hdl_cholesterol,0.3724932714849505
SVR,train,hdl_cholesterol,-0.5442137053940215
SVR,train,hdl_cholesterol,0.06523207044971668
SVR,train,hdl_cholesterol,-0.1451228511108109
SVR,train,hdl_cholesterol,-0.3324672599395053
SVR,train,hdl_cholesterol,-0.13194736822352437
SVR,train,hdl_cholesterol,-0.5714915572208032
SVR,train,hdl_cholesterol,0.6041486322559084
SVR,train,hdl_cholesterol,0.07042313567794967
SVR,train,hdl_cholesterol,0.2533813788717474
SVR,train,hdl_cholesterol,0.08361111957131051
SVR,train,hdl_cholesterol,0.5110648265824911
SVR,train,hdl_cholesterol,0.4387241964224051
SVR,train,hdl_cholesterol,0.21023598109861386
SVR,train,hdl_cholesterol,-0.44866262400429946
SVR,train,hdl_cholesterol,-0.08935652088709922
SVR,train,hdl_cholesterol,0.008077228057882024
SVR,train,hdl_cholesterol,0.19315504616974444
SVR,train,hdl_cholesterol,-0.5113205478643414
SVR,train,hdl_cholesterol,0.30576653176495494
SVR,train,hdl_cholesterol,0.14445185222921264
SVR,train,hdl_cholesterol,0.37977428223600773
SVR,train,hdl_cholesterol,-0.09226097451222248
SVR,train,hdl_cholesterol,0.199325372630613
SVR,train,hdl_cholesterol,-0.16006312243649568
SVR,train,hdl_cholesterol,0.14900826488845187
SVR,train,hdl_cholesterol,-0.06283462857372468
SVR,train,hdl_cholesterol,0.4356333220459696
SVR,train,hdl_cholesterol,-0.25109750501653494
SVR,train,hdl_cholesterol,0.41129207167037585
SVR,train,hdl_cholesterol,-0.08837110428811545
SVR,train,hdl_cholesterol,-0.026328948746996872
SVR,train,hdl_cholesterol,-0.5889703619942686
SVR,train,hdl_cholesterol,-0.2416336573749427
SVR,train,hdl_cholesterol,0.09826075066385531
SVR,train,hdl_cholesterol,0.5134704092704703
SVR,train,hdl_cholesterol,0.020790572306744082
SVR,train,hdl_cholesterol,0.2119806567056175
SVR,train,hdl_cholesterol,-0.09033784974136028
SVR,train,hdl_cholesterol,0.12833899327892873
SVR,train,hdl_cholesterol,-0.28821310770600617
SVR,train,hdl_cholesterol,-0.38110930856644964
SVR,train,hdl_cholesterol,0.6086887623000621
SVR,train,hdl_cholesterol,0.2999984879180424
SVR,train,hdl_cholesterol,-0.4403147003622734
SVR,train,hdl_cholesterol,0.19594286636530533
SVR,train,hdl_cholesterol,-0.6084663190897137
SVR,train,hdl_cholesterol,0.04350285324248171
SVR,train,hdl_cholesterol,0.0029048766292776307
SVR,train,hdl_cholesterol,0.21245870709069603
SVR,train,hdl_cholesterol,0.3984945403025355
SVR,train,hdl_cholesterol,-0.03830195617827847
SVR,train,hdl_cholesterol,-0.2526933370342266
SVR,train,hdl_cholesterol,0.19151049434791645
SVR,train,hdl_cholesterol,0.1128732523394751
SVR,train,hdl_cholesterol,-0.07378840876206283
SVR,train,hdl_cholesterol,0.23203161592499377
SVR,train,hdl_cholesterol,-0.1671406142846159
SVR,train,hdl_cholesterol,0.139429165913743
SVR,train,hdl_cholesterol,0.28545888425721255
SVR,train,hdl_cholesterol,0.11552416462388093
SVR,train,hdl_cholesterol,0.004928788669088746
SVR,train,hdl_cholesterol,-0.13670690760698045
SVR,train,hdl_cholesterol,0.3149902988815301
SVR,train,hdl_cholesterol,0.10585852960914366
SVR,train,hdl_cholesterol,-0.33779444881506526
SVR,train,hdl_cholesterol,0.42783349737722975
SVR,train,hdl_cholesterol,0.19764660976345372
SVR,train,hdl_cholesterol,-0.34873124921163745
SVR,train,hdl_cholesterol,-0.14822357968857558
SVR,train,hdl_cholesterol,-0.0494213239210719
SVR,train,hdl_cholesterol,-0.004923750846819175
SVR,train,hdl_cholesterol,0.46047845131594567
SVR,train,hdl_cholesterol,-0.3758853513890301
SVR,train,hdl_cholesterol,-0.39424704646642184
SVR,train,hdl_cholesterol,-0.4912215922922867
SVR,train,hdl_cholesterol,-0.3202100965879642
SVR,train,hdl_cholesterol,-0.4741954431325115
SVR,train,hdl_cholesterol,0.06492443650104285
SVR,train,hdl_cholesterol,0.23462956024180537
SVR,train,hdl_cholesterol,-0.19270281368374587
SVR,train,hdl_cholesterol,-0.37359055916404404
SVR,train,hdl_cholesterol,0.10360535069956578
SVR,train,hdl_cholesterol,-0.5255800188664921
SVR,train,hdl_cholesterol,0.6085590354551167
SVR,train,hdl_cholesterol,0.1685639238378256
SVR,train,hdl_cholesterol,0.30061991663222454
SVR,train,hdl_cholesterol,0.07078109816599198
SVR,train,hdl_cholesterol,0.05132736275950389
SVR,train,hdl_cholesterol,-0.16317594267221347
SVR,train,hdl_cholesterol,0.08439919077476699
SVR,train,hdl_cholesterol,-0.0912916897440148
SVR,train,hdl_cholesterol,-0.12305737541305994
SVR,train,hdl_cholesterol,0.40963885626711116
SVR,train,hdl_cholesterol,0.37666380017841394
SVR,train,hdl_cholesterol,0.02182564466392689
SVR,train,hdl_cholesterol,0.1490655500607314
SVR,train,hdl_cholesterol,0.04143194416189022
SVR,train,hdl_cholesterol,-0.3184998564621182
SVR,train,hdl_cholesterol,0.5923074899338028
SVR,train,hdl_cholesterol,-0.2690530579993706
SVR,train,hdl_cholesterol,-0.4054107219114269
SVR,train,hdl_cholesterol,0.45996533724161726
SVR,train,hdl_cholesterol,-0.1652230665460448
SVR,train,hdl_cholesterol,-0.18072601134131983
SVR,train,hdl_cholesterol,-0.33884868405943935
SVR,train,hdl_cholesterol,-0.29876972600936025
SVR,train,hdl_cholesterol,-0.14829512490269758
SVR,train,hdl_cholesterol,-0.04658761874561712
SVR,train,hdl_cholesterol,0.24667081421346548
SVR,train,hdl_cholesterol,-0.3838712862585534
SVR,train,hdl_cholesterol,-0.2083589858077679
SVR,train,hdl_cholesterol,-0.05074898333039091
SVR,train,hdl_cholesterol,0.3873357409850797
SVR,train,hdl_cholesterol,0.2425296917479587
SVR,train,hdl_cholesterol,0.0003590336096128688
SVR,train,hdl_cholesterol,0.20564568326693777
SVR,train,hdl_cholesterol,0.17787909999346363
SVR,train,hdl_cholesterol,0.6089924593762213
SVR,train,hdl_cholesterol,-0.31210837134203295
SVR,train,hdl_cholesterol,0.13479842294463396
SVR,train,hdl_cholesterol,0.05798422240577317
SVR,train,hdl_cholesterol,0.034075344778996985
SVR,train,hdl_cholesterol,0.11774385573736446
SVR,train,hdl_cholesterol,-0.1153090194277886
SVR,train,hdl_cholesterol,0.051302234729835305
SVR,train,hdl_cholesterol,-0.041874113176897154
SVR,train,hdl_cholesterol,-0.14778690949738138
SVR,train,hdl_cholesterol,-0.551736595977006
SVR,train,hdl_cholesterol,-0.11911776336894375
SVR,train,hdl_cholesterol,-0.2808686744155957
SVR,train,hdl_cholesterol,0.13696625403178064
SVR,train,hdl_cholesterol,0.08034422376600414
SVR,train,hdl_cholesterol,-0.09873408456928345
SVR,train,hdl_cholesterol,-0.5813974902354948
SVR,train,hdl_cholesterol,-0.08841771837046908
SVR,train,hdl_cholesterol,-0.42228146756542184
SVR,train,hdl_cholesterol,0.0766312366983426
SVR,train,hdl_cholesterol,-0.4960369836193248
SVR,train,hdl_cholesterol,0.38291193935051027
SVR,train,hdl_cholesterol,-0.37908466803328
SVR,train,hdl_cholesterol,0.1523086602484307
SVR,train,hdl_cholesterol,0.0013378247031980983
SVR,train,hdl_cholesterol,-0.16700155162887453
SVR,train,hdl_cholesterol,0.34811548113565216
SVR,train,hdl_cholesterol,0.6082554318296727
SVR,train,hdl_cholesterol,-0.1934520912722424
SVR,train,hdl_cholesterol,-0.20207124871478044
SVR,train,hdl_cholesterol,0.0027627006177466384
SVR,train,hdl_cholesterol,0.25240055525285143
SVR,train,hdl_cholesterol,0.21252058069046642
SVR,train,hdl_cholesterol,-0.003860246719077587
SVR,train,hdl_cholesterol,-0.15101641830127033
SVR,train,hdl_cholesterol,-0.02209225379244506
SVR,train,hdl_cholesterol,0.5076399280292891
SVR,train,hdl_cholesterol,-0.017196465286296814
SVR,train,hdl_cholesterol,0.05311933319965867
SVR,train,hdl_cholesterol,-0.4441977712806544
SVR,train,hdl_cholesterol,-0.02334670732617372
SVR,train,hdl_cholesterol,-0.05041912023985784
SVR,train,hdl_cholesterol,0.37770556277907863
SVR,train,hdl_cholesterol,-0.30220690389575067
SVR,train,hdl_cholesterol,-0.32280201047993184
SVR,train,hdl_cholesterol,-0.1989809572113863
SVR,train,hdl_cholesterol,-0.08013450962423363
SVR,train,hdl_cholesterol,0.00985162670262918
SVR,train,hdl_cholesterol,0.2328921109444142
SVR,train,hdl_cholesterol,0.015598086179021475
SVR,train,hdl_cholesterol,0.09100157316309421
SVR,train,hdl_cholesterol,-0.07694879620570605
SVR,train,hdl_cholesterol,-0.005277802875110815
SVR,train,hdl_cholesterol,-0.5849315549222278
SVR,train,hdl_cholesterol,-0.2928776558933288
SVR,train,hdl_cholesterol,0.029237259664631754
SVR,train,hdl_cholesterol,-0.24983139607927596
SVR,train,hdl_cholesterol,-0.37848994765205424
SVR,train,hdl_cholesterol,-0.32293629816128044
SVR,train,hdl_cholesterol,-0.19264510152534742
SVR,train,hdl_cholesterol,0.11352746386860524
SVR,train,hdl_cholesterol,-0.21138116643377636
SVR,train,hdl_cholesterol,-0.45766765812803145
SVR,train,hdl_cholesterol,-0.035382716891711574
SVR,train,hdl_cholesterol,0.07648247845434852
SVR,train,hdl_cholesterol,-0.00880950848397255
SVR,train,hdl_cholesterol,-0.5382562181885104
SVR,train,hdl_cholesterol,-0.3010863160913484
SVR,train,hdl_cholesterol,-0.14363126629412237
SVR,train,hdl_cholesterol,-0.21672224934783513
SVR,train,hdl_cholesterol,-0.14277995955604572
SVR,train,hdl_cholesterol,0.34519161007700294
SVR,train,hdl_cholesterol,0.05240402657453114
SVR,train,hdl_cholesterol,-0.0587500524847413
SVR,train,hdl_cholesterol,0.2877748841843939
SVR,train,hdl_cholesterol,-0.46696341399894603
SVR,train,hdl_cholesterol,-0.09516485389106544
SVR,train,hdl_cholesterol,0.11675346402648579
SVR,train,hdl_cholesterol,-0.4738608735908203
SVR,train,hdl_cholesterol,-0.24722902917342315
SVR,train,hdl_cholesterol,0.11890775435302103
SVR,train,hdl_cholesterol,0.4194715166111318
SVR,train,hdl_cholesterol,0.6085454841765046
SVR,train,hdl_cholesterol,0.06892718437390588
SVR,train,hdl_cholesterol,-0.028825218756777904
SVR,train,hdl_cholesterol,0.33980871892458264
SVR,train,hdl_cholesterol,0.04841057174842334
SVR,train,hdl_cholesterol,0.08692276644694719
SVR,train,hdl_cholesterol,-0.20324554928937122
SVR,train,hdl_cholesterol,0.1506554965343394
SVR,train,hdl_cholesterol,0.25159039844145603
SVR,train,hdl_cholesterol,-0.10707230239367815
SVR,train,hdl_cholesterol,-0.2877833487710304
SVR,train,hdl_cholesterol,-0.0807936913936631
SVR,train,hdl_cholesterol,-0.34235650295352293
SVR,train,hdl_cholesterol,0.12372089405799613
SVR,train,hdl_cholesterol,-0.09488851675332244
SVR,train,hdl_cholesterol,-0.04724311538837345
SVR,train,hdl_cholesterol,0.39950052570454275
SVR,train,hdl_cholesterol,-0.12787914312597204
SVR,train,hdl_cholesterol,-0.3834455235251424
SVR,train,hdl_cholesterol,0.22946677683973515
SVR,train,hdl_cholesterol,0.02173988756319556
SVR,train,hdl_cholesterol,-0.3196607822484965
SVR,train,hdl_cholesterol,-0.28828846378786155
SVR,train,hdl_cholesterol,0.6083775453904616
SVR,train,hdl_cholesterol,0.36303413139902396
SVR,train,hdl_cholesterol,0.2559983105645047
SVR,train,hdl_cholesterol,0.2404926012551014
SVR,train,hdl_cholesterol,0.40768060739984247
SVR,train,hdl_cholesterol,-0.1225226157480015
SVR,train,hdl_cholesterol,0.11202001776536541
SVR,train,hdl_cholesterol,-0.2824699400936761
SVR,train,hdl_cholesterol,0.16565382136644358
SVR,train,hdl_cholesterol,-0.6086185994549109
SVR,train,hdl_cholesterol,-0.09623310503066795
SVR,train,hdl_cholesterol,0.23639126976295577
SVR,train,hdl_cholesterol,0.07592114482692747
SVR,train,hdl_cholesterol,0.03254172150091428
SVR,train,hdl_cholesterol,-0.19785253763173927
SVR,train,hdl_cholesterol,0.1891494508458651
SVR,train,hdl_cholesterol,-0.08284831644868174
SVR,train,hdl_cholesterol,0.3995798394369485
SVR,train,hdl_cholesterol,0.34299575677413063
SVR,train,hdl_cholesterol,0.005605604704552292
SVR,train,hdl_cholesterol,-0.014067170796788098
SVR,train,hdl_cholesterol,0.12121092307224268
SVR,train,hdl_cholesterol,-0.16426183413875384
SVR,train,hdl_cholesterol,-0.21021339170506614
SVR,train,hdl_cholesterol,0.21976597571625245
SVR,train,hdl_cholesterol,-0.06623856470600709
SVR,train,hdl_cholesterol,-0.6088344801728849
SVR,train,hdl_cholesterol,-0.01918080750304929
SVR,train,hdl_cholesterol,-0.16981498612602808
SVR,train,hdl_cholesterol,-0.0575708887699653
SVR,train,hdl_cholesterol,0.21892385224017819
SVR,train,hdl_cholesterol,0.26241475906912104
SVR,train,hdl_cholesterol,-0.3361657420233253
SVR,train,hdl_cholesterol,0.14918863260735415
SVR,train,hdl_cholesterol,0.41225247203319615
SVR,train,hdl_cholesterol,0.2235965860131972
SVR,train,hdl_cholesterol,-0.10953202008023677
SVR,train,hdl_cholesterol,0.23025109329249993
SVR,train,hdl_cholesterol,0.13406446528626192
SVR,train,hdl_cholesterol,-0.22477317471688263
SVR,train,hdl_cholesterol,0.2389129031053292
SVR,train,hdl_cholesterol,0.08269245695336602
SVR,train,hdl_cholesterol,-0.11921428209296625
SVR,train,hdl_cholesterol,-0.29132748621794446
SVR,train,hdl_cholesterol,0.13273474534430552
SVR,train,hdl_cholesterol,-0.4366273457023633
SVR,train,hdl_cholesterol,0.34264238417772575
SVR,train,hdl_cholesterol,-0.02117221600749586
SVR,train,hdl_cholesterol,-0.05049545380839504
SVR,train,hdl_cholesterol,-0.2847395384996618
SVR,train,hdl_cholesterol,0.35662070352314723
SVR,train,hdl_cholesterol,0.35904612642330225
SVR,train,hdl_cholesterol,-0.11971996101983118
SVR,train,hdl_cholesterol,-0.026189493758655757
SVR,train,hdl_cholesterol,0.2567718829429593
SVR,train,hdl_cholesterol,-0.23746509333614796
SVR,train,hdl_cholesterol,-0.17456220983620696
SVR,train,hdl_cholesterol,0.017931787930373755
SVR,train,hdl_cholesterol,0.15115581041445125
SVR,train,hdl_cholesterol,0.1480376123836109
SVR,train,hdl_cholesterol,0.19394402777405428
SVR,train,hdl_cholesterol,-0.15417833163374528
SVR,train,hdl_cholesterol,-0.2934086758894838
SVR,train,hdl_cholesterol,0.08032049243549544
SVR,train,hdl_cholesterol,-0.11264591246782185
SVR,train,hdl_cholesterol,-0.37455440299432885
SVR,train,hdl_cholesterol,-0.31321991137846794
SVR,train,hdl_cholesterol,0.11728753975007411
SVR,train,hdl_cholesterol,0.2435317353631241
SVR,train,hdl_cholesterol,0.129281596103199
SVR,train,hdl_cholesterol,0.3071947846234728
SVR,train,hdl_cholesterol,0.19903642096074403
SVR,train,hdl_cholesterol,0.13152846675822794
SVR,train,hdl_cholesterol,0.002552401834224227
SVR,train,hdl_cholesterol,-0.10734794186741414
SVR,train,hdl_cholesterol,-0.18155865109354963
SVR,train,hdl_cholesterol,0.11731619534333992
SVR,train,hdl_cholesterol,0.4414218507025378
